BatchID,ProductID,Category,Status,QtyPurchased,QtySold,QtyWasted,WastedPct,CloseDate,Revenue_CLP,Revenue_USD,BatchCost_CLP,GrossProfit_CLP,GrossProfit_USD,ProductID_purchase,UnitCost_CLP,Quantity,PurchaseDate,Unit,WasteCost_CLP,ClosureScope,PurchaseCohort
B00149,P002,Olives,Sold Out,15,15.0,0.0,0.0,2025-05-20,52500,56.15,40500,12000,12.83,P002,2700,15,2025-05-12,kg,0.0,Closed by cutoff,2025-05
B00150,P002,Olives,Sold Out,19,19.0,0.0,0.0,2025-06-01,66500,71.12,47500,19000,20.32,P002,2500,19,2025-05-22,kg,0.0,Closed by cutoff,2025-05
B00151,P002,Olives,Partial Loss,18,14.24,3.76,20.9,2025-07-16,49840,53.3,48600,1240,1.33,P002,2700,18,2025-06-01,kg,10152.0,After cutoff,2025-06
B00152,P002,Olives,Sold Out,18,18.0,0.0,0.0,2025-06-16,63000,67.38,45000,18000,19.25,P002,2500,18,2025-06-11,kg,0.0,Closed by cutoff,2025-06
B00153,P002,Olives,Partial Loss,18,13.64,4.36,24.2,2025-08-04,47740,51.06,45000,2740,2.93,P002,2500,18,2025-06-20,kg,10900.0,After cutoff,2025-06
B00154,P002,Olives,Sold Out,15,15.0,0.0,0.0,2025-07-06,52500,56.15,37500,15000,16.04,P002,2500,15,2025-06-29,kg,0.0,After cutoff,2025-06
B00155,P003,Olives,Sold Out,17,17.0,0.0,0.0,2023-07-11,59500,63.64,41650,17850,19.09,P003,2450,17,2023-07-02,kg,0.0,Closed by cutoff,2023-07
B00156,P003,Olives,Partial Loss,15,11.66,3.35,22.3,2023-08-26,40810,43.65,36750,4060,4.34,P003,2450,15,2023-07-12,kg,8207.5,Closed by cutoff,2023-07
B00157,P003,Olives,Partial Loss,15,12.67,2.33,15.5,2023-09-03,44345,47.43,36750,7595,8.12,P003,2450,15,2023-07-20,kg,5708.5,Closed by cutoff,2023-07
B00158,P003,Olives,Sold Out,13,13.0,0.0,0.0,2023-08-08,45500,48.66,31850,13650,14.6,P003,2450,13,2023-07-29,kg,0.0,Closed by cutoff,2023-07
B00159,P003,Olives,Partial Loss,15,12.42,2.58,17.2,2023-09-21,43470,46.49,36750,6720,7.19,P003,2450,15,2023-08-07,kg,6321.0,Closed by cutoff,2023-08
B00160,P003,Olives,Partial Loss,16,13.26,2.74,17.1,2023-09-29,46410,49.64,39200,7210,7.71,P003,2450,16,2023-08-15,kg,6713.000000000001,Closed by cutoff,2023-08
B00161,P003,Olives,Sold Out,15,15.0,0.0,0.0,2023-09-02,52500,56.15,36750,15750,16.84,P003,2450,15,2023-08-24,kg,0.0,Closed by cutoff,2023-08
B00162,P003,Olives,Sold Out,17,17.0,0.0,0.0,2023-09-12,59500,63.64,41650,17850,19.09,P003,2450,17,2023-09-02,kg,0.0,Closed by cutoff,2023-09
B00163,P003,Olives,Partial Loss,18,15.21,2.79,15.5,2023-10-27,53235,56.94,44100,9135,9.77,P003,2450,18,2023-09-12,kg,6835.5,Closed by cutoff,2023-09
B00164,P003,Olives,Partial Loss,17,13.89,3.11,18.3,2023-11-06,48615,51.99,41650,6965,7.45,P003,2450,17,2023-09-22,kg,7619.5,Closed by cutoff,2023-09
B00165,P003,Olives,Sold Out,36,36.0,0.0,0.0,2023-10-19,126000,134.76,88200,37800,40.43,P003,2450,36,2023-10-03,kg,0.0,Closed by cutoff,2023-10
B00166,P003,Olives,Partial Loss,43,37.71,5.29,12.3,2023-11-26,131985,141.16,105350,26635,28.49,P003,2450,43,2023-10-12,kg,12960.5,Closed by cutoff,2023-10
B00167,P003,Olives,Partial Loss,40,36.48,3.52,8.8,2023-12-07,127680,136.56,98000,29680,31.74,P003,2450,40,2023-10-23,kg,8624.0,Closed by cutoff,2023-10
B00168,P003,Olives,Sold Out,45,45.0,0.0,0.0,2023-11-08,157500,168.45,110250,47250,50.53,P003,2450,45,2023-11-02,kg,0.0,Closed by cutoff,2023-11
B00169,P003,Olives,Sold Out,45,45.0,0.0,0.0,2023-11-20,157500,168.45,110250,47250,50.53,P003,2450,45,2023-11-11,kg,0.0,Closed by cutoff,2023-11
B00170,P003,Olives,Partial Loss,38,30.74,7.26,19.1,2024-01-05,107590,115.07,93100,14490,15.5,P003,2450,38,2023-11-21,kg,17787.0,Closed by cutoff,2023-11
B00171,P003,Olives,Sold Out,55,55.0,0.0,0.0,2023-12-10,192500,205.88,134750,57750,61.76,P003,2450,55,2023-12-01,kg,0.0,Closed by cutoff,2023-12
B00172,P003,Olives,Sold Out,51,51.0,0.0,0.0,2023-12-22,178500,190.91,124950,53550,57.27,P003,2450,51,2023-12-11,kg,0.0,Closed by cutoff,2023-12
B00173,P003,Olives,Sold Out,44,44.0,0.0,0.0,2023-12-28,154000,164.71,107800,46200,49.41,P003,2450,44,2023-12-23,kg,0.0,Closed by cutoff,2023-12
B00174,P003,Olives,Sold Out,44,44.0,0.0,0.0,2024-01-09,154000,164.71,107800,46200,49.41,P003,2450,44,2024-01-01,kg,0.0,Closed by cutoff,2024-01
B00175,P003,Olives,Sold Out,43,43.0,0.0,0.0,2024-01-15,150500,160.96,105350,45150,48.29,P003,2450,43,2024-01-10,kg,0.0,Closed by cutoff,2024-01
B00176,P003,Olives,Sold Out,37,37.0,0.0,0.0,2024-01-24,129500,138.5,90650,38850,41.55,P003,2450,37,2024-01-21,kg,0.0,Closed by cutoff,2024-01
B00177,P003,Olives,Sold Out,42,42.0,0.0,0.0,2024-01-31,147000,157.22,102900,44100,47.17,P003,2450,42,2024-01-27,kg,0.0,Closed by cutoff,2024-01
B00178,P003,Olives,Sold Out,44,44.0,0.0,0.0,2024-02-15,154000,164.71,107800,46200,49.41,P003,2450,44,2024-02-06,kg,0.0,Closed by cutoff,2024-02
B00179,P003,Olives,Sold Out,34,34.0,0.0,0.0,2024-02-24,119000,127.27,83300,35700,38.18,P003,2450,34,2024-02-17,kg,0.0,Closed by cutoff,2024-02
B00180,P003,Olives,Sold Out,45,45.0,0.0,0.0,2024-03-02,157500,168.45,117000,40500,43.32,P003,2600,45,2024-02-24,kg,0.0,Closed by cutoff,2024-02
B00181,P003,Olives,Sold Out,40,40.0,0.0,0.0,2024-03-13,140000,149.73,98000,42000,44.92,P003,2450,40,2024-03-05,kg,0.0,Closed by cutoff,2024-03
B00182,P003,Olives,Partial Loss,43,40.29,2.71,6.3,2024-04-27,141015,150.82,105350,35665,38.14,P003,2450,43,2024-03-13,kg,6639.5,Closed by cutoff,2024-03
B00183,P003,Olives,Sold Out,42,42.0,0.0,0.0,2024-03-29,147000,157.22,102900,44100,47.17,P003,2450,42,2024-03-23,kg,0.0,Closed by cutoff,2024-03
B00184,P003,Olives,Partial Loss,15,10.96,4.04,26.9,2024-05-16,38360,41.03,36750,1610,1.72,P003,2450,15,2024-04-01,kg,9898.0,Closed by cutoff,2024-04
B00185,P003,Olives,Partial Loss,17,13.58,3.42,20.1,2024-05-25,47530,50.83,41650,5880,6.29,P003,2450,17,2024-04-10,kg,8379.0,Closed by cutoff,2024-04
B00186,P003,Olives,Partial Loss,13,9.78,3.22,24.8,2024-06-02,34230,36.61,31850,2380,2.55,P003,2450,13,2024-04-18,kg,7889.000000000001,Closed by cutoff,2024-04
B00187,P003,Olives,Sold Out,13,13.0,0.0,0.0,2024-05-03,45500,48.66,31850,13650,14.6,P003,2450,13,2024-04-26,kg,0.0,Closed by cutoff,2024-04
B00188,P003,Olives,Partial Loss,16,11.54,4.46,27.9,2024-06-17,40390,43.2,39200,1190,1.27,P003,2450,16,2024-05-03,kg,10927.0,Closed by cutoff,2024-05
B00189,P003,Olives,Sold Out,14,14.0,0.0,0.0,2024-05-21,49000,52.41,34300,14700,15.72,P003,2450,14,2024-05-15,kg,0.0,Closed by cutoff,2024-05
B00190,P003,Olives,Partial Loss,17,14.52,2.48,14.6,2024-07-12,50820,54.35,41650,9170,9.81,P003,2450,17,2024-05-28,kg,6076.0,Closed by cutoff,2024-05
B00191,P003,Olives,Sold Out,16,16.0,0.0,0.0,2024-06-14,56000,59.89,39200,16800,17.97,P003,2450,16,2024-06-10,kg,0.0,Closed by cutoff,2024-06
B00192,P003,Olives,Sold Out,17,17.0,0.0,0.0,2024-06-25,59500,63.64,41650,17850,19.09,P003,2450,17,2024-06-16,kg,0.0,Closed by cutoff,2024-06
B00193,P003,Olives,Sold Out,15,15.0,0.0,0.0,2024-07-01,52500,56.15,36750,15750,16.84,P003,2450,15,2024-06-24,kg,0.0,Closed by cutoff,2024-06
B00194,P003,Olives,Partial Loss,13,9.62,3.38,26.0,2024-08-18,33670,36.01,31850,1820,1.95,P003,2450,13,2024-07-04,kg,8281.0,Closed by cutoff,2024-07
B00195,P003,Olives,Sold Out,14,14.0,0.0,0.0,2024-07-17,49000,52.41,34300,14700,15.72,P003,2450,14,2024-07-10,kg,0.0,Closed by cutoff,2024-07
B00196,P003,Olives,Partial Loss,17,13.28,3.72,21.9,2024-09-04,46480,49.71,41650,4830,5.17,P003,2450,17,2024-07-21,kg,9114.0,Closed by cutoff,2024-07
B00197,P003,Olives,Partial Loss,14,10.32,3.68,26.3,2024-09-14,36120,38.63,34300,1820,1.95,P003,2450,14,2024-07-31,kg,9016.0,Closed by cutoff,2024-07
B00198,P003,Olives,Partial Loss,14,10.53,3.47,24.8,2024-09-26,36855,39.42,34300,2555,2.73,P003,2450,14,2024-08-12,kg,8501.5,Closed by cutoff,2024-08
B00199,P003,Olives,Sold Out,14,14.0,0.0,0.0,2024-09-01,49000,52.41,34300,14700,15.72,P003,2450,14,2024-08-22,kg,0.0,Closed by cutoff,2024-08
B00200,P003,Olives,Partial Loss,17,12.87,4.13,24.3,2024-10-15,45045,48.18,41650,3395,3.63,P003,2450,17,2024-08-31,kg,10118.5,Closed by cutoff,2024-08
B00201,P003,Olives,Sold Out,22,22.0,0.0,0.0,2024-09-20,77000,82.35,53900,23100,24.71,P003,2450,22,2024-09-10,kg,0.0,Closed by cutoff,2024-09
B00202,P003,Olives,Sold Out,16,16.0,0.0,0.0,2024-09-27,56000,59.89,39200,16800,17.97,P003,2450,16,2024-09-20,kg,0.0,Closed by cutoff,2024-09
B00203,P003,Olives,Partial Loss,20,18.34,1.66,8.3,2024-11-14,64190,68.65,49000,15190,16.25,P003,2450,20,2024-09-30,kg,4067.0,Closed by cutoff,2024-09
B00204,P003,Olives,Partial Loss,38,30.36,7.64,20.1,2024-11-23,106260,113.65,98800,7460,7.98,P003,2600,38,2024-10-09,kg,19864.0,Closed by cutoff,2024-10
B00205,P003,Olives,Sold Out,40,40.0,0.0,0.0,2024-10-25,140000,149.73,98000,42000,44.92,P003,2450,40,2024-10-19,kg,0.0,Closed by cutoff,2024-10
B00206,P003,Olives,Sold Out,36,36.0,0.0,0.0,2024-11-05,126000,134.76,88200,37800,40.43,P003,2450,36,2024-10-28,kg,0.0,Closed by cutoff,2024-10
B00207,P003,Olives,Sold Out,38,38.0,0.0,0.0,2024-11-13,133000,142.25,93100,39900,42.67,P003,2450,38,2024-11-05,kg,0.0,Closed by cutoff,2024-11
B00208,P003,Olives,Sold Out,42,42.0,0.0,0.0,2024-11-20,147000,157.22,102900,44100,47.17,P003,2450,42,2024-11-14,kg,0.0,Closed by cutoff,2024-11
B00209,P003,Olives,Sold Out,35,35.0,0.0,0.0,2024-12-05,122500,131.02,85750,36750,39.3,P003,2450,35,2024-11-26,kg,0.0,Closed by cutoff,2024-11
B00210,P003,Olives,Sold Out,48,48.0,0.0,0.0,2024-12-16,168000,179.68,117600,50400,53.9,P003,2450,48,2024-12-07,kg,0.0,Closed by cutoff,2024-12
B00211,P003,Olives,Partial Loss,53,41.45,11.55,21.8,2025-01-31,145075,155.16,129850,15225,16.28,P003,2450,53,2024-12-17,kg,28297.5,Closed by cutoff,2024-12
B00212,P003,Olives,Sold Out,58,58.0,0.0,0.0,2025-01-03,203000,217.11,142100,60900,65.13,P003,2450,58,2024-12-29,kg,0.0,Closed by cutoff,2024-12
B00213,P003,Olives,Sold Out,48,48.0,0.0,0.0,2025-01-11,168000,179.68,117600,50400,53.9,P003,2450,48,2025-01-05,kg,0.0,Closed by cutoff,2025-01
B00214,P003,Olives,Sold Out,48,48.0,0.0,0.0,2025-01-22,168000,179.68,117600,50400,53.9,P003,2450,48,2025-01-15,kg,0.0,Closed by cutoff,2025-01
B00215,P003,Olives,Partial Loss,41,27.51,13.49,32.9,2025-03-09,96285,102.98,100450,-4165,-4.45,P003,2450,41,2025-01-23,kg,33050.5,Closed by cutoff,2025-01
B00216,P003,Olives,Sold Out,37,37.0,0.0,0.0,2025-02-12,129500,138.5,90650,38850,41.55,P003,2450,37,2025-02-02,kg,0.0,Closed by cutoff,2025-02
B00217,P003,Olives,Partial Loss,43,37.84,5.16,12.0,2025-03-30,132440,141.65,105350,27090,28.97,P003,2450,43,2025-02-13,kg,12642.0,Closed by cutoff,2025-02
B00218,P003,Olives,Sold Out,42,42.0,0.0,0.0,2025-02-27,147000,157.22,102900,44100,47.17,P003,2450,42,2025-02-21,kg,0.0,Closed by cutoff,2025-02
B00219,P003,Olives,Sold Out,43,43.0,0.0,0.0,2025-03-12,150500,160.96,105350,45150,48.29,P003,2450,43,2025-03-03,kg,0.0,Closed by cutoff,2025-03
B00220,P003,Olives,Sold Out,37,37.0,0.0,0.0,2025-03-23,129500,138.5,90650,38850,41.55,P003,2450,37,2025-03-11,kg,0.0,Closed by cutoff,2025-03
B00221,P003,Olives,Sold Out,42,42.0,0.0,0.0,2025-03-24,147000,157.22,102900,44100,47.17,P003,2450,42,2025-03-20,kg,0.0,Closed by cutoff,2025-03
B00222,P003,Olives,Sold Out,44,44.0,0.0,0.0,2025-04-11,154000,164.71,107800,46200,49.41,P003,2450,44,2025-03-30,kg,0.0,Closed by cutoff,2025-03
B00223,P003,Olives,Partial Loss,15,11.78,3.23,21.5,2025-05-24,41230,44.1,36750,4480,4.79,P003,2450,15,2025-04-09,kg,7913.5,Closed by cutoff,2025-04
B00224,P003,Olives,Partial Loss,18,15.68,2.32,12.9,2025-06-04,54880,58.7,46800,8080,8.64,P003,2600,18,2025-04-20,kg,6032.0,Closed by cutoff,2025-04
B00225,P003,Olives,Partial Loss,18,15.77,2.23,12.4,2025-06-12,55195,59.03,44100,11095,11.87,P003,2450,18,2025-04-28,kg,5463.5,Closed by cutoff,2025-04
B00226,P003,Olives,Partial Loss,15,12.15,2.85,19.0,2025-06-22,42525,45.48,36750,5775,6.18,P003,2450,15,2025-05-08,kg,6982.5,Closed by cutoff,2025-05
B00227,P003,Olives,Partial Loss,17,15.15,1.85,10.9,2025-07-02,53025,56.71,41650,11375,12.17,P003,2450,17,2025-05-18,kg,4532.5,After cutoff,2025-05
B00228,P003,Olives,Partial Loss,15,12.64,2.35,15.7,2025-07-13,44240,47.32,36750,7490,8.01,P003,2450,15,2025-05-29,kg,5757.5,After cutoff,2025-05
B00229,P003,Olives,Partial Loss,18,15.48,2.52,14.0,2025-07-21,54180,57.95,44100,10080,10.78,P003,2450,18,2025-06-06,kg,6174.0,After cutoff,2025-06
B00230,P003,Olives,Sold Out,17,17.0,0.0,0.0,2025-06-19,59500,63.64,41650,17850,19.09,P003,2450,17,2025-06-13,kg,0.0,Closed by cutoff,2025-06
B00231,P003,Olives,Partial Loss,15,11.13,3.87,25.8,2025-08-05,38955,41.66,39000,-45,-0.05,P003,2600,15,2025-06-21,kg,10062.0,After cutoff,2025-06
B00232,P003,Olives,Sold Out,17,17.0,0.0,0.0,2025-07-09,59500,63.64,41650,17850,19.09,P003,2450,17,2025-06-30,kg,0.0,After cutoff,2025-06
B00233,P004,Olives,Partial Loss,13,9.46,3.54,27.2,2023-08-24,28380,30.35,26650,1730,1.85,P004,2050,13,2023-07-10,kg,7257.0,Closed by cutoff,2023-07
B00234,P004,Olives,Partial Loss,14,11.52,2.48,17.7,2023-09-03,34560,36.96,32200,2360,2.52,P004,2300,14,2023-07-20,kg,5704.0,Closed by cutoff,2023-07
B00235,P004,Olives,Sold Out,15,15.0,0.0,0.0,2023-08-02,45000,48.13,30750,14250,15.24,P004,2050,15,2023-07-27,kg,0.0,Closed by cutoff,2023-07
B00236,P004,Olives,Sold Out,17,17.0,0.0,0.0,2023-08-10,51000,54.55,34850,16150,17.27,P004,2050,17,2023-08-05,kg,0.0,Closed by cutoff,2023-08
B00237,P004,Olives,Partial Loss,15,10.96,4.04,26.9,2023-09-29,32880,35.17,30750,2130,2.28,P004,2050,15,2023-08-15,kg,8282.0,Closed by cutoff,2023-08
B00238,P004,Olives,Sold Out,15,15.0,0.0,0.0,2023-09-03,45000,48.13,30750,14250,15.24,P004,2050,15,2023-08-25,kg,0.0,Closed by cutoff,2023-08
B00239,P004,Olives,Partial Loss,19,13.4,5.6,29.5,2023-10-19,40200,42.99,38950,1250,1.34,P004,2050,19,2023-09-04,kg,11480.0,Closed by cutoff,2023-09
B00240,P004,Olives,Partial Loss,19,15.71,3.29,17.3,2023-10-27,47130,50.41,38950,8180,8.75,P004,2050,19,2023-09-12,kg,6744.5,Closed by cutoff,2023-09
B00241,P004,Olives,Sold Out,19,19.0,0.0,0.0,2023-09-27,57000,60.96,38950,18050,19.3,P004,2050,19,2023-09-21,kg,0.0,Closed by cutoff,2023-09
B00242,P004,Olives,Sold Out,35,35.0,0.0,0.0,2023-10-08,105000,112.3,80500,24500,26.2,P004,2300,35,2023-10-01,kg,0.0,Closed by cutoff,2023-10
B00243,P004,Olives,Sold Out,43,43.0,0.0,0.0,2023-10-18,129000,137.97,88150,40850,43.69,P004,2050,43,2023-10-11,kg,0.0,Closed by cutoff,2023-10
B00244,P004,Olives,Sold Out,44,44.0,0.0,0.0,2023-10-27,132000,141.18,90200,41800,44.71,P004,2050,44,2023-10-19,kg,0.0,Closed by cutoff,2023-10
B00245,P004,Olives,Partial Loss,44,36.39,7.61,17.3,2023-12-12,109170,116.76,90200,18970,20.29,P004,2050,44,2023-10-28,kg,15600.5,Closed by cutoff,2023-10
B00246,P004,Olives,Sold Out,36,36.0,0.0,0.0,2023-11-13,108000,115.51,73800,34200,36.58,P004,2050,36,2023-11-04,kg,0.0,Closed by cutoff,2023-11
B00247,P004,Olives,Sold Out,41,41.0,0.0,0.0,2023-11-17,123000,131.55,84050,38950,41.66,P004,2050,41,2023-11-13,kg,0.0,Closed by cutoff,2023-11
B00248,P004,Olives,Sold Out,42,42.0,0.0,0.0,2023-11-25,126000,134.76,86100,39900,42.67,P004,2050,42,2023-11-19,kg,0.0,Closed by cutoff,2023-11
B00249,P004,Olives,Sold Out,46,46.0,0.0,0.0,2023-12-03,138000,147.59,94300,43700,46.74,P004,2050,46,2023-11-27,kg,0.0,Closed by cutoff,2023-11
B00250,P004,Olives,Sold Out,59,59.0,0.0,0.0,2023-12-14,177000,189.3,120950,56050,59.95,P004,2050,59,2023-12-09,kg,0.0,Closed by cutoff,2023-12
B00251,P004,Olives,Sold Out,59,59.0,0.0,0.0,2023-12-28,177000,189.3,135700,41300,44.17,P004,2300,59,2023-12-19,kg,0.0,Closed by cutoff,2023-12
B00252,P004,Olives,Sold Out,56,56.0,0.0,0.0,2024-01-05,168000,179.68,114800,53200,56.9,P004,2050,56,2023-12-27,kg,0.0,Closed by cutoff,2023-12
B00253,P004,Olives,Sold Out,43,43.0,0.0,0.0,2024-01-14,129000,137.97,98900,30100,32.19,P004,2300,43,2024-01-08,kg,0.0,Closed by cutoff,2024-01
B00254,P004,Olives,Sold Out,46,46.0,0.0,0.0,2024-01-24,138000,147.59,94300,43700,46.74,P004,2050,46,2024-01-19,kg,0.0,Closed by cutoff,2024-01
B00255,P004,Olives,Sold Out,36,36.0,0.0,0.0,2024-02-04,108000,115.51,73800,34200,36.58,P004,2050,36,2024-01-29,kg,0.0,Closed by cutoff,2024-01
B00256,P004,Olives,Sold Out,38,38.0,0.0,0.0,2024-02-15,114000,121.93,77900,36100,38.61,P004,2050,38,2024-02-06,kg,0.0,Closed by cutoff,2024-02
B00257,P004,Olives,Partial Loss,40,30.0,10.0,25.0,2024-03-29,90000,96.26,82000,8000,8.56,P004,2050,40,2024-02-13,kg,20500.0,Closed by cutoff,2024-02
B00258,P004,Olives,Sold Out,35,35.0,0.0,0.0,2024-03-02,105000,112.3,71750,33250,35.56,P004,2050,35,2024-02-23,kg,0.0,Closed by cutoff,2024-02
B00259,P004,Olives,Sold Out,37,37.0,0.0,0.0,2024-03-11,111000,118.72,85100,25900,27.7,P004,2300,37,2024-03-03,kg,0.0,Closed by cutoff,2024-03
B00260,P004,Olives,Sold Out,34,34.0,0.0,0.0,2024-03-22,102000,109.09,69700,32300,34.55,P004,2050,34,2024-03-11,kg,0.0,Closed by cutoff,2024-03
B00261,P004,Olives,Sold Out,39,39.0,0.0,0.0,2024-03-27,117000,125.13,79950,37050,39.63,P004,2050,39,2024-03-20,kg,0.0,Closed by cutoff,2024-03
B00262,P004,Olives,Sold Out,40,40.0,0.0,0.0,2024-04-07,120000,128.34,82000,38000,40.64,P004,2050,40,2024-03-31,kg,0.0,Closed by cutoff,2024-03
B00263,P004,Olives,Partial Loss,15,12.27,2.73,18.2,2024-05-23,36810,39.37,30750,6060,6.48,P004,2050,15,2024-04-08,kg,5596.5,Closed by cutoff,2024-04
B00264,P004,Olives,Partial Loss,14,12.43,1.57,11.2,2024-06-02,37290,39.88,28700,8590,9.19,P004,2050,14,2024-04-18,kg,3218.5,Closed by cutoff,2024-04
B00265,P004,Olives,Sold Out,13,13.0,0.0,0.0,2024-05-02,39000,41.71,26650,12350,13.21,P004,2050,13,2024-04-27,kg,0.0,Closed by cutoff,2024-04
B00266,P004,Olives,Partial Loss,16,13.57,2.43,15.2,2024-06-21,40710,43.54,32800,7910,8.46,P004,2050,16,2024-05-07,kg,4981.5,Closed by cutoff,2024-05
B00267,P004,Olives,Partial Loss,17,13.09,3.91,23.0,2024-06-29,39270,42.0,39100,170,0.18,P004,2300,17,2024-05-15,kg,8993.0,Closed by cutoff,2024-05
B00268,P004,Olives,Sold Out,16,16.0,0.0,0.0,2024-05-31,48000,51.34,32800,15200,16.26,P004,2050,16,2024-05-23,kg,0.0,Closed by cutoff,2024-05
B00269,P004,Olives,Sold Out,15,15.0,0.0,0.0,2024-06-06,45000,48.13,30750,14250,15.24,P004,2050,15,2024-06-01,kg,0.0,Closed by cutoff,2024-06
B00270,P004,Olives,Sold Out,15,15.0,0.0,0.0,2024-06-16,45000,48.13,30750,14250,15.24,P004,2050,15,2024-06-10,kg,0.0,Closed by cutoff,2024-06
B00271,P004,Olives,Sold Out,16,16.0,0.0,0.0,2024-07-01,48000,51.34,32800,15200,16.26,P004,2050,16,2024-06-21,kg,0.0,Closed by cutoff,2024-06
B00272,P004,Olives,Partial Loss,15,10.56,4.44,29.6,2024-08-17,31680,33.88,30750,930,0.99,P004,2050,15,2024-07-03,kg,9102.0,Closed by cutoff,2024-07
B00273,P004,Olives,Sold Out,16,16.0,0.0,0.0,2024-07-18,48000,51.34,32800,15200,16.26,P004,2050,16,2024-07-12,kg,0.0,Closed by cutoff,2024-07
B00274,P004,Olives,Sold Out,17,17.0,0.0,0.0,2024-07-28,51000,54.55,34850,16150,17.27,P004,2050,17,2024-07-24,kg,0.0,Closed by cutoff,2024-07
B00275,P004,Olives,Sold Out,14,14.0,0.0,0.0,2024-08-10,42000,44.92,28700,13300,14.22,P004,2050,14,2024-08-03,kg,0.0,Closed by cutoff,2024-08
B00276,P004,Olives,Sold Out,13,13.0,0.0,0.0,2024-08-19,39000,41.71,26650,12350,13.21,P004,2050,13,2024-08-11,kg,0.0,Closed by cutoff,2024-08
B00277,P004,Olives,Partial Loss,16,13.18,2.82,17.6,2024-10-05,39540,42.29,32800,6740,7.21,P004,2050,16,2024-08-21,kg,5781.0,Closed by cutoff,2024-08
B00278,P004,Olives,Partial Loss,14,10.75,3.25,23.2,2024-10-13,32250,34.49,28700,3550,3.8,P004,2050,14,2024-08-29,kg,6662.5,Closed by cutoff,2024-08
B00279,P004,Olives,Partial Loss,17,13.85,3.15,18.5,2024-10-22,41550,44.44,34850,6700,7.17,P004,2050,17,2024-09-07,kg,6457.5,Closed by cutoff,2024-09
B00280,P004,Olives,Sold Out,18,18.0,0.0,0.0,2024-09-28,54000,57.75,36900,17100,18.29,P004,2050,18,2024-09-18,kg,0.0,Closed by cutoff,2024-09
B00281,P004,Olives,Sold Out,19,19.0,0.0,0.0,2024-10-04,57000,60.96,38950,18050,19.3,P004,2050,19,2024-09-26,kg,0.0,Closed by cutoff,2024-09
B00282,P004,Olives,Partial Loss,39,33.58,5.42,13.9,2024-11-18,100740,107.74,79950,20790,22.24,P004,2050,39,2024-10-04,kg,11111.0,Closed by cutoff,2024-10
B00283,P004,Olives,Sold Out,40,40.0,0.0,0.0,2024-10-18,120000,128.34,82000,38000,40.64,P004,2050,40,2024-10-13,kg,0.0,Closed by cutoff,2024-10
B00284,P004,Olives,Sold Out,43,43.0,0.0,0.0,2024-11-05,129000,137.97,88150,40850,43.69,P004,2050,43,2024-10-24,kg,0.0,Closed by cutoff,2024-10
B00285,P004,Olives,Sold Out,36,36.0,0.0,0.0,2024-11-12,108000,115.51,73800,34200,36.58,P004,2050,36,2024-11-04,kg,0.0,Closed by cutoff,2024-11
B00286,P004,Olives,Sold Out,45,45.0,0.0,0.0,2024-11-23,135000,144.39,92250,42750,45.72,P004,2050,45,2024-11-14,kg,0.0,Closed by cutoff,2024-11
B00287,P004,Olives,Sold Out,40,40.0,0.0,0.0,2024-12-04,120000,128.34,82000,38000,40.64,P004,2050,40,2024-11-24,kg,0.0,Closed by cutoff,2024-11
B00288,P004,Olives,Partial Loss,47,32.38,14.62,31.1,2025-01-20,97140,103.89,96350,790,0.84,P004,2050,47,2024-12-06,kg,29971.0,Closed by cutoff,2024-12
B00289,P004,Olives,Sold Out,45,45.0,0.0,0.0,2024-12-22,135000,144.39,92250,42750,45.72,P004,2050,45,2024-12-17,kg,0.0,Closed by cutoff,2024-12
B00290,P004,Olives,Sold Out,58,58.0,0.0,0.0,2025-01-06,174000,186.1,118900,55100,58.93,P004,2050,58,2024-12-26,kg,0.0,Closed by cutoff,2024-12
B00291,P004,Olives,Sold Out,49,49.0,0.0,0.0,2025-01-15,147000,157.22,100450,46550,49.79,P004,2050,49,2025-01-07,kg,0.0,Closed by cutoff,2025-01
B00292,P004,Olives,Partial Loss,43,32.77,10.23,23.8,2025-03-04,98310,105.14,88150,10160,10.87,P004,2050,43,2025-01-18,kg,20971.5,Closed by cutoff,2025-01
B00293,P004,Olives,Sold Out,49,49.0,0.0,0.0,2025-02-05,147000,157.22,100450,46550,49.79,P004,2050,49,2025-01-29,kg,0.0,Closed by cutoff,2025-01
B00294,P004,Olives,Sold Out,39,39.0,0.0,0.0,2025-02-14,117000,125.13,79950,37050,39.63,P004,2050,39,2025-02-06,kg,0.0,Closed by cutoff,2025-02
B00295,P004,Olives,Sold Out,48,48.0,0.0,0.0,2025-02-25,144000,154.01,98400,45600,48.77,P004,2050,48,2025-02-14,kg,0.0,Closed by cutoff,2025-02
B00296,P004,Olives,Sold Out,40,40.0,0.0,0.0,2025-03-06,120000,128.34,92000,28000,29.95,P004,2300,40,2025-02-23,kg,0.0,Closed by cutoff,2025-02
B00297,P004,Olives,Sold Out,42,42.0,0.0,0.0,2025-03-08,126000,134.76,96600,29400,31.44,P004,2300,42,2025-03-03,kg,0.0,Closed by cutoff,2025-03
B00298,P004,Olives,Sold Out,44,44.0,0.0,0.0,2025-03-21,132000,141.18,90200,41800,44.71,P004,2050,44,2025-03-11,kg,0.0,Closed by cutoff,2025-03
B00299,P004,Olives,Sold Out,44,44.0,0.0,0.0,2025-03-31,132000,141.18,90200,41800,44.71,P004,2050,44,2025-03-21,kg,0.0,Closed by cutoff,2025-03
