BatchID,ProductID,Product,Category,SupplierRole,SupplierID,SupplierName,PurchaseDate,Quantity,Unit,UnitCost_CLP,UnitCost_USD,BatchCost_CLP,BatchCost_USD,ExpiryDate,ExpiryType,Season
B00154,P002,"Olives 140/160 (large), brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-06-29,15,kg,2500,2.67,37500,40.11,2025-08-13,Estimated,Winter
B00155,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-07-02,17,kg,2450,2.62,41650,44.55,2023-08-16,Estimated,Winter
B00156,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-07-12,15,kg,2450,2.62,36750,39.3,2023-08-26,Estimated,Winter
B00157,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-07-20,15,kg,2450,2.62,36750,39.3,2023-09-03,Estimated,Winter
B00158,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-07-29,13,kg,2450,2.62,31850,34.06,2023-09-12,Estimated,Winter
B00159,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-08-07,15,kg,2450,2.62,36750,39.3,2023-09-21,Estimated,Winter
B00160,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-08-15,16,kg,2450,2.62,39200,41.93,2023-09-29,Estimated,Winter
B00161,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-08-24,15,kg,2450,2.62,36750,39.3,2023-10-08,Estimated,Winter
B00162,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-09-02,17,kg,2450,2.62,41650,44.55,2023-10-17,Estimated,Spring
B00163,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-09-12,18,kg,2450,2.62,44100,47.17,2023-10-27,Estimated,Spring
B00164,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-09-22,17,kg,2450,2.62,41650,44.55,2023-11-06,Estimated,Spring
B00165,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-10-03,36,kg,2450,2.62,88200,94.33,2023-11-17,Estimated,Spring
B00166,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-10-12,43,kg,2450,2.62,105350,112.67,2023-11-26,Estimated,Spring
B00167,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-10-23,40,kg,2450,2.62,98000,104.81,2023-12-07,Estimated,Spring
B00168,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-11-02,45,kg,2450,2.62,110250,117.91,2023-12-17,Estimated,Spring
B00169,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-11-11,45,kg,2450,2.62,110250,117.91,2023-12-26,Estimated,Spring
B00170,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-11-21,38,kg,2450,2.62,93100,99.57,2024-01-05,Estimated,Spring
B00171,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-12-01,55,kg,2450,2.62,134750,144.12,2024-01-15,Estimated,Summer
B00172,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-12-11,51,kg,2450,2.62,124950,133.64,2024-01-25,Estimated,Summer
B00173,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-12-23,44,kg,2450,2.62,107800,115.29,2024-02-06,Estimated,Summer
B00174,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-01-01,44,kg,2450,2.62,107800,115.29,2024-02-15,Estimated,Summer
B00175,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-01-10,43,kg,2450,2.62,105350,112.67,2024-02-24,Estimated,Summer
B00176,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-01-21,37,kg,2450,2.62,90650,96.95,2024-03-06,Estimated,Summer
B00177,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-01-27,42,kg,2450,2.62,102900,110.05,2024-03-12,Estimated,Summer
B00178,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-02-06,44,kg,2450,2.62,107800,115.29,2024-03-22,Estimated,Summer
B00179,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-02-17,34,kg,2450,2.62,83300,89.09,2024-04-02,Estimated,Summer
B00180,P003,"Olives 160/180, brined",Olives,Backup,S002,Aceitunera Central SpA,2024-02-24,45,kg,2600,2.78,117000,125.13,2024-04-09,Estimated,Summer
B00181,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-03-05,40,kg,2450,2.62,98000,104.81,2024-04-19,Estimated,Autumn
B00182,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-03-13,43,kg,2450,2.62,105350,112.67,2024-04-27,Estimated,Autumn
B00183,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-03-23,42,kg,2450,2.62,102900,110.05,2024-05-07,Estimated,Autumn
B00184,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-04-01,15,kg,2450,2.62,36750,39.3,2024-05-16,Estimated,Autumn
B00185,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-04-10,17,kg,2450,2.62,41650,44.55,2024-05-25,Estimated,Autumn
B00186,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-04-18,13,kg,2450,2.62,31850,34.06,2024-06-02,Estimated,Autumn
B00187,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-04-26,13,kg,2450,2.62,31850,34.06,2024-06-10,Estimated,Autumn
B00188,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-05-03,16,kg,2450,2.62,39200,41.93,2024-06-17,Estimated,Autumn
B00189,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-05-15,14,kg,2450,2.62,34300,36.68,2024-06-29,Estimated,Autumn
B00190,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-05-28,17,kg,2450,2.62,41650,44.55,2024-07-12,Estimated,Autumn
B00191,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-06-10,16,kg,2450,2.62,39200,41.93,2024-07-25,Estimated,Winter
B00192,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-06-16,17,kg,2450,2.62,41650,44.55,2024-07-31,Estimated,Winter
B00193,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-06-24,15,kg,2450,2.62,36750,39.3,2024-08-08,Estimated,Winter
B00194,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-07-04,13,kg,2450,2.62,31850,34.06,2024-08-18,Estimated,Winter
B00195,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-07-10,14,kg,2450,2.62,34300,36.68,2024-08-24,Estimated,Winter
B00196,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-07-21,17,kg,2450,2.62,41650,44.55,2024-09-04,Estimated,Winter
B00197,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-07-31,14,kg,2450,2.62,34300,36.68,2024-09-14,Estimated,Winter
B00198,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-08-12,14,kg,2450,2.62,34300,36.68,2024-09-26,Estimated,Winter
B00199,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-08-22,14,kg,2450,2.62,34300,36.68,2024-10-06,Estimated,Winter
B00200,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-08-31,17,kg,2450,2.62,41650,44.55,2024-10-15,Estimated,Winter
B00201,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-09-10,22,kg,2450,2.62,53900,57.65,2024-10-25,Estimated,Spring
B00202,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-09-20,16,kg,2450,2.62,39200,41.93,2024-11-04,Estimated,Spring
B00203,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-09-30,20,kg,2450,2.62,49000,52.41,2024-11-14,Estimated,Spring
B00204,P003,"Olives 160/180, brined",Olives,Backup,S002,Aceitunera Central SpA,2024-10-09,38,kg,2600,2.78,98800,105.67,2024-11-23,Estimated,Spring
B00205,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-10-19,40,kg,2450,2.62,98000,104.81,2024-12-03,Estimated,Spring
B00206,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-10-28,36,kg,2450,2.62,88200,94.33,2024-12-12,Estimated,Spring
B00207,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-11-05,38,kg,2450,2.62,93100,99.57,2024-12-20,Estimated,Spring
B00208,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-11-14,42,kg,2450,2.62,102900,110.05,2024-12-29,Estimated,Spring
B00209,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-11-26,35,kg,2450,2.62,85750,91.71,2025-01-10,Estimated,Spring
B00210,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-12-07,48,kg,2450,2.62,117600,125.78,2025-01-21,Estimated,Summer
B00211,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-12-17,53,kg,2450,2.62,129850,138.88,2025-01-31,Estimated,Summer
B00212,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-12-29,58,kg,2450,2.62,142100,151.98,2025-02-12,Estimated,Summer
B00213,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-01-05,48,kg,2450,2.62,117600,125.78,2025-02-19,Estimated,Summer
B00214,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-01-15,48,kg,2450,2.62,117600,125.78,2025-03-01,Estimated,Summer
B00215,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-01-23,41,kg,2450,2.62,100450,107.43,2025-03-09,Estimated,Summer
B00216,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-02-02,37,kg,2450,2.62,90650,96.95,2025-03-19,Estimated,Summer
B00217,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-02-13,43,kg,2450,2.62,105350,112.67,2025-03-30,Estimated,Summer
B00218,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-02-21,42,kg,2450,2.62,102900,110.05,2025-04-07,Estimated,Summer
B00219,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-03-03,43,kg,2450,2.62,105350,112.67,2025-04-17,Estimated,Autumn
B00220,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-03-11,37,kg,2450,2.62,90650,96.95,2025-04-25,Estimated,Autumn
B00221,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-03-20,42,kg,2450,2.62,102900,110.05,2025-05-04,Estimated,Autumn
B00222,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-03-30,44,kg,2450,2.62,107800,115.29,2025-05-14,Estimated,Autumn
B00223,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-04-09,15,kg,2450,2.62,36750,39.3,2025-05-24,Estimated,Autumn
B00224,P003,"Olives 160/180, brined",Olives,Backup,S002,Aceitunera Central SpA,2025-04-20,18,kg,2600,2.78,46800,50.05,2025-06-04,Estimated,Autumn
B00225,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-04-28,18,kg,2450,2.62,44100,47.17,2025-06-12,Estimated,Autumn
B00226,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-05-08,15,kg,2450,2.62,36750,39.3,2025-06-22,Estimated,Autumn
B00227,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-05-18,17,kg,2450,2.62,41650,44.55,2025-07-02,Estimated,Autumn
B00228,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-05-29,15,kg,2450,2.62,36750,39.3,2025-07-13,Estimated,Autumn
B00229,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-06-06,18,kg,2450,2.62,44100,47.17,2025-07-21,Estimated,Winter
B00230,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-06-13,17,kg,2450,2.62,41650,44.55,2025-07-28,Estimated,Winter
B00231,P003,"Olives 160/180, brined",Olives,Backup,S002,Aceitunera Central SpA,2025-06-21,15,kg,2600,2.78,39000,41.71,2025-08-05,Estimated,Winter
B00232,P003,"Olives 160/180, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-06-30,17,kg,2450,2.62,41650,44.55,2025-08-14,Estimated,Winter
B00233,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-07-10,13,kg,2050,2.19,26650,28.5,2023-08-24,Estimated,Winter
B00234,P004,"Olives 180/200, brined",Olives,Backup,S002,Aceitunera Central SpA,2023-07-20,14,kg,2300,2.46,32200,34.44,2023-09-03,Estimated,Winter
B00235,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-07-27,15,kg,2050,2.19,30750,32.89,2023-09-10,Estimated,Winter
B00236,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-08-05,17,kg,2050,2.19,34850,37.27,2023-09-19,Estimated,Winter
B00237,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-08-15,15,kg,2050,2.19,30750,32.89,2023-09-29,Estimated,Winter
B00238,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-08-25,15,kg,2050,2.19,30750,32.89,2023-10-09,Estimated,Winter
B00239,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-09-04,19,kg,2050,2.19,38950,41.66,2023-10-19,Estimated,Spring
B00240,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-09-12,19,kg,2050,2.19,38950,41.66,2023-10-27,Estimated,Spring
B00241,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-09-21,19,kg,2050,2.19,38950,41.66,2023-11-05,Estimated,Spring
B00242,P004,"Olives 180/200, brined",Olives,Backup,S002,Aceitunera Central SpA,2023-10-01,35,kg,2300,2.46,80500,86.1,2023-11-15,Estimated,Spring
B00243,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-10-11,43,kg,2050,2.19,88150,94.28,2023-11-25,Estimated,Spring
B00244,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-10-19,44,kg,2050,2.19,90200,96.47,2023-12-03,Estimated,Spring
B00245,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-10-28,44,kg,2050,2.19,90200,96.47,2023-12-12,Estimated,Spring
B00246,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-11-04,36,kg,2050,2.19,73800,78.93,2023-12-19,Estimated,Spring
B00247,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-11-13,41,kg,2050,2.19,84050,89.89,2023-12-28,Estimated,Spring
B00248,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-11-19,42,kg,2050,2.19,86100,92.09,2024-01-03,Estimated,Spring
B00249,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-11-27,46,kg,2050,2.19,94300,100.86,2024-01-11,Estimated,Spring
B00250,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-12-09,59,kg,2050,2.19,120950,129.36,2024-01-23,Estimated,Summer
B00251,P004,"Olives 180/200, brined",Olives,Backup,S002,Aceitunera Central SpA,2023-12-19,59,kg,2300,2.46,135700,145.13,2024-02-02,Estimated,Summer
B00252,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2023-12-27,56,kg,2050,2.19,114800,122.78,2024-02-10,Estimated,Summer
B00253,P004,"Olives 180/200, brined",Olives,Backup,S002,Aceitunera Central SpA,2024-01-08,43,kg,2300,2.46,98900,105.78,2024-02-22,Estimated,Summer
B00254,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-01-19,46,kg,2050,2.19,94300,100.86,2024-03-04,Estimated,Summer
B00255,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-01-29,36,kg,2050,2.19,73800,78.93,2024-03-14,Estimated,Summer
B00256,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-02-06,38,kg,2050,2.19,77900,83.32,2024-03-22,Estimated,Summer
B00257,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-02-13,40,kg,2050,2.19,82000,87.7,2024-03-29,Estimated,Summer
B00258,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-02-23,35,kg,2050,2.19,71750,76.74,2024-04-08,Estimated,Summer
B00259,P004,"Olives 180/200, brined",Olives,Backup,S002,Aceitunera Central SpA,2024-03-03,37,kg,2300,2.46,85100,91.02,2024-04-17,Estimated,Autumn
B00260,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-03-11,34,kg,2050,2.19,69700,74.55,2024-04-25,Estimated,Autumn
B00261,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-03-20,39,kg,2050,2.19,79950,85.51,2024-05-04,Estimated,Autumn
B00262,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-03-31,40,kg,2050,2.19,82000,87.7,2024-05-15,Estimated,Autumn
B00263,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-04-08,15,kg,2050,2.19,30750,32.89,2024-05-23,Estimated,Autumn
B00264,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-04-18,14,kg,2050,2.19,28700,30.7,2024-06-02,Estimated,Autumn
B00265,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-04-27,13,kg,2050,2.19,26650,28.5,2024-06-11,Estimated,Autumn
B00266,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-05-07,16,kg,2050,2.19,32800,35.08,2024-06-21,Estimated,Autumn
B00267,P004,"Olives 180/200, brined",Olives,Backup,S002,Aceitunera Central SpA,2024-05-15,17,kg,2300,2.46,39100,41.82,2024-06-29,Estimated,Autumn
B00268,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-05-23,16,kg,2050,2.19,32800,35.08,2024-07-07,Estimated,Autumn
B00269,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-06-01,15,kg,2050,2.19,30750,32.89,2024-07-16,Estimated,Winter
B00270,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-06-10,15,kg,2050,2.19,30750,32.89,2024-07-25,Estimated,Winter
B00271,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-06-21,16,kg,2050,2.19,32800,35.08,2024-08-05,Estimated,Winter
B00272,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-07-03,15,kg,2050,2.19,30750,32.89,2024-08-17,Estimated,Winter
B00273,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-07-12,16,kg,2050,2.19,32800,35.08,2024-08-26,Estimated,Winter
B00274,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-07-24,17,kg,2050,2.19,34850,37.27,2024-09-07,Estimated,Winter
B00275,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-08-03,14,kg,2050,2.19,28700,30.7,2024-09-17,Estimated,Winter
B00276,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-08-11,13,kg,2050,2.19,26650,28.5,2024-09-25,Estimated,Winter
B00277,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-08-21,16,kg,2050,2.19,32800,35.08,2024-10-05,Estimated,Winter
B00278,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-08-29,14,kg,2050,2.19,28700,30.7,2024-10-13,Estimated,Winter
B00279,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-09-07,17,kg,2050,2.19,34850,37.27,2024-10-22,Estimated,Spring
B00280,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-09-18,18,kg,2050,2.19,36900,39.47,2024-11-02,Estimated,Spring
B00281,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-09-26,19,kg,2050,2.19,38950,41.66,2024-11-10,Estimated,Spring
B00282,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-10-04,39,kg,2050,2.19,79950,85.51,2024-11-18,Estimated,Spring
B00283,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-10-13,40,kg,2050,2.19,82000,87.7,2024-11-27,Estimated,Spring
B00284,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-10-24,43,kg,2050,2.19,88150,94.28,2024-12-08,Estimated,Spring
B00285,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-11-04,36,kg,2050,2.19,73800,78.93,2024-12-19,Estimated,Spring
B00286,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-11-14,45,kg,2050,2.19,92250,98.66,2024-12-29,Estimated,Spring
B00287,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-11-24,40,kg,2050,2.19,82000,87.7,2025-01-08,Estimated,Spring
B00288,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-12-06,47,kg,2050,2.19,96350,103.05,2025-01-20,Estimated,Summer
B00289,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-12-17,45,kg,2050,2.19,92250,98.66,2025-01-31,Estimated,Summer
B00290,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2024-12-26,58,kg,2050,2.19,118900,127.17,2025-02-09,Estimated,Summer
B00291,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-01-07,49,kg,2050,2.19,100450,107.43,2025-02-21,Estimated,Summer
B00292,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-01-18,43,kg,2050,2.19,88150,94.28,2025-03-04,Estimated,Summer
B00293,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-01-29,49,kg,2050,2.19,100450,107.43,2025-03-15,Estimated,Summer
B00294,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-02-06,39,kg,2050,2.19,79950,85.51,2025-03-23,Estimated,Summer
B00295,P004,"Olives 180/200, brined",Olives,Primary,S001,El Olivar Olives Ltd.,2025-02-14,48,kg,2050,2.19,98400,105.24,2025-03-31,Estimated,Summer
