BatchID,ProductID,Product,Category,SupplierRole,SupplierName,PurchaseDate,ExpiryDate,Quantity,Unit,Status,QtySold,QtyWasted,WastedPct,Revenue_CLP,Revenue_USD,GrossProfit_CLP,GrossProfit_USD,Season,SeasonSH,YearMonth
B00125,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2024-09-27,2024-11-11,19,kg,Sold Out,19.0,0.0,0.0,66500,71.12,19000,20.32,Spring,Spring,2024-09
B00126,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2024-10-04,2024-11-18,36,kg,Sold Out,36.0,0.0,0.0,126000,134.76,36000,38.5,Spring,Spring,2024-10
B00127,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2024-10-12,2024-11-26,40,kg,Sold Out,40.0,0.0,0.0,140000,149.73,40000,42.78,Spring,Spring,2024-10
B00128,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2024-10-22,2024-12-06,35,kg,Sold Out,35.0,0.0,0.0,122500,131.02,35000,37.43,Spring,Spring,2024-10
B00129,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2024-11-01,2024-12-16,46,kg,Sold Out,46.0,0.0,0.0,161000,172.19,46000,49.2,Spring,Spring,2024-11
B00130,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2024-11-10,2024-12-25,37,kg,Sold Out,37.0,0.0,0.0,129500,138.5,37000,39.57,Spring,Spring,2024-11
B00131,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2024-11-20,2025-01-04,45,kg,Sold Out,45.0,0.0,0.0,157500,168.45,45000,48.13,Spring,Spring,2024-11
B00132,P002,"Olives 140/160 (large), brined",Olives,Backup,Aceitunera Central SpA,2024-11-30,2025-01-14,44,kg,Sold Out,44.0,0.0,0.0,154000,164.71,35200,37.65,Spring,Spring,2024-11
B00133,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2024-12-08,2025-01-22,54,kg,Sold Out,54.0,0.0,0.0,189000,202.14,54000,57.75,Summer,Summer,2024-12
B00134,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2024-12-16,2025-01-30,57,kg,Sold Out,57.0,0.0,0.0,199500,213.37,57000,60.96,Summer,Summer,2024-12
B00135,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2024-12-25,2025-02-08,55,kg,Sold Out,55.0,0.0,0.0,192500,205.88,55000,58.82,Summer,Summer,2024-12
B00136,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-01-02,2025-02-16,40,kg,Sold Out,40.0,0.0,0.0,140000,149.73,40000,42.78,Summer,Summer,2025-01
B00137,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-01-11,2025-02-25,39,kg,Sold Out,39.0,0.0,0.0,136500,145.99,39000,41.71,Summer,Summer,2025-01
B00138,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-01-20,2025-03-06,39,kg,Sold Out,39.0,0.0,0.0,136500,145.99,39000,41.71,Summer,Summer,2025-01
B00139,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-01-31,2025-03-17,46,kg,Sold Out,46.0,0.0,0.0,161000,172.19,46000,49.2,Summer,Summer,2025-01
B00140,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-02-11,2025-03-28,49,kg,Sold Out,49.0,0.0,0.0,171500,183.42,49000,52.41,Summer,Summer,2025-02
B00141,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-02-22,2025-04-08,40,kg,Sold Out,40.0,0.0,0.0,140000,149.73,40000,42.78,Summer,Summer,2025-02
B00142,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-03-06,2025-04-20,43,kg,Sold Out,43.0,0.0,0.0,150500,160.96,43000,45.99,Autumn,Autumn,2025-03
B00143,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-03-16,2025-04-30,38,kg,Sold Out,38.0,0.0,0.0,133000,142.25,38000,40.64,Autumn,Autumn,2025-03
B00144,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-03-25,2025-05-09,43,kg,Partial Loss,37.15,5.85,13.6,130025,139.06,22525,24.09,Autumn,Autumn,2025-03
B00145,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-04-04,2025-05-19,16,kg,Partial Loss,12.11,3.89,24.3,42385,45.33,2385,2.55,Autumn,Autumn,2025-04
B00146,P002,"Olives 140/160 (large), brined",Olives,Backup,Aceitunera Central SpA,2025-04-11,2025-05-26,14,kg,Sold Out,14.0,0.0,0.0,49000,52.41,11200,11.98,Autumn,Autumn,2025-04
B00147,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-04-18,2025-06-02,16,kg,Sold Out,16.0,0.0,0.0,56000,59.89,16000,17.11,Autumn,Autumn,2025-04
B00148,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-04-30,2025-06-14,17,kg,Sold Out,17.0,0.0,0.0,59500,63.64,17000,18.18,Autumn,Autumn,2025-04
B00149,P002,"Olives 140/160 (large), brined",Olives,Backup,Aceitunera Central SpA,2025-05-12,2025-06-26,15,kg,Sold Out,15.0,0.0,0.0,52500,56.15,12000,12.83,Autumn,Autumn,2025-05
B00150,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-05-22,2025-07-06,19,kg,Sold Out,19.0,0.0,0.0,66500,71.12,19000,20.32,Autumn,Autumn,2025-05
B00151,P002,"Olives 140/160 (large), brined",Olives,Backup,Aceitunera Central SpA,2025-06-01,2025-07-16,18,kg,Partial Loss,14.24,3.76,20.9,49840,53.3,1240,1.33,Winter,Winter,2025-06
B00152,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-06-11,2025-07-26,18,kg,Sold Out,18.0,0.0,0.0,63000,67.38,18000,19.25,Winter,Winter,2025-06
B00153,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-06-20,2025-08-04,18,kg,Partial Loss,13.64,4.36,24.2,47740,51.06,2740,2.93,Winter,Winter,2025-06
B00154,P002,"Olives 140/160 (large), brined",Olives,Primary,El Olivar Olives Ltd.,2025-06-29,2025-08-13,15,kg,Sold Out,15.0,0.0,0.0,52500,56.15,15000,16.04,Winter,Winter,2025-06
B00155,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-07-02,2023-08-16,17,kg,Sold Out,17.0,0.0,0.0,59500,63.64,17850,19.09,Winter,Winter,2023-07
B00156,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-07-12,2023-08-26,15,kg,Partial Loss,11.66,3.35,22.3,40810,43.65,4060,4.34,Winter,Winter,2023-07
B00157,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-07-20,2023-09-03,15,kg,Partial Loss,12.67,2.33,15.5,44345,47.43,7595,8.12,Winter,Winter,2023-07
B00158,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-07-29,2023-09-12,13,kg,Sold Out,13.0,0.0,0.0,45500,48.66,13650,14.6,Winter,Winter,2023-07
B00159,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-08-07,2023-09-21,15,kg,Partial Loss,12.42,2.58,17.2,43470,46.49,6720,7.19,Winter,Winter,2023-08
B00160,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-08-15,2023-09-29,16,kg,Partial Loss,13.26,2.74,17.1,46410,49.64,7210,7.71,Winter,Winter,2023-08
B00161,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-08-24,2023-10-08,15,kg,Sold Out,15.0,0.0,0.0,52500,56.15,15750,16.84,Winter,Winter,2023-08
B00162,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-09-02,2023-10-17,17,kg,Sold Out,17.0,0.0,0.0,59500,63.64,17850,19.09,Spring,Spring,2023-09
B00163,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-09-12,2023-10-27,18,kg,Partial Loss,15.21,2.79,15.5,53235,56.94,9135,9.77,Spring,Spring,2023-09
B00164,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-09-22,2023-11-06,17,kg,Partial Loss,13.89,3.11,18.3,48615,51.99,6965,7.45,Spring,Spring,2023-09
B00165,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-10-03,2023-11-17,36,kg,Sold Out,36.0,0.0,0.0,126000,134.76,37800,40.43,Spring,Spring,2023-10
B00166,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-10-12,2023-11-26,43,kg,Partial Loss,37.71,5.29,12.3,131985,141.16,26635,28.49,Spring,Spring,2023-10
B00167,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-10-23,2023-12-07,40,kg,Partial Loss,36.48,3.52,8.8,127680,136.56,29680,31.74,Spring,Spring,2023-10
B00168,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-11-02,2023-12-17,45,kg,Sold Out,45.0,0.0,0.0,157500,168.45,47250,50.53,Spring,Spring,2023-11
B00169,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-11-11,2023-12-26,45,kg,Sold Out,45.0,0.0,0.0,157500,168.45,47250,50.53,Spring,Spring,2023-11
B00170,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-11-21,2024-01-05,38,kg,Partial Loss,30.74,7.26,19.1,107590,115.07,14490,15.5,Spring,Spring,2023-11
B00171,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-12-01,2024-01-15,55,kg,Sold Out,55.0,0.0,0.0,192500,205.88,57750,61.76,Summer,Summer,2023-12
B00172,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-12-11,2024-01-25,51,kg,Sold Out,51.0,0.0,0.0,178500,190.91,53550,57.27,Summer,Summer,2023-12
B00173,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2023-12-23,2024-02-06,44,kg,Sold Out,44.0,0.0,0.0,154000,164.71,46200,49.41,Summer,Summer,2023-12
B00174,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-01-01,2024-02-15,44,kg,Sold Out,44.0,0.0,0.0,154000,164.71,46200,49.41,Summer,Summer,2024-01
B00175,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-01-10,2024-02-24,43,kg,Sold Out,43.0,0.0,0.0,150500,160.96,45150,48.29,Summer,Summer,2024-01
B00176,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-01-21,2024-03-06,37,kg,Sold Out,37.0,0.0,0.0,129500,138.5,38850,41.55,Summer,Summer,2024-01
B00177,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-01-27,2024-03-12,42,kg,Sold Out,42.0,0.0,0.0,147000,157.22,44100,47.17,Summer,Summer,2024-01
B00178,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-02-06,2024-03-22,44,kg,Sold Out,44.0,0.0,0.0,154000,164.71,46200,49.41,Summer,Summer,2024-02
B00179,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-02-17,2024-04-02,34,kg,Sold Out,34.0,0.0,0.0,119000,127.27,35700,38.18,Summer,Summer,2024-02
B00180,P003,"Olives 160/180, brined",Olives,Backup,Aceitunera Central SpA,2024-02-24,2024-04-09,45,kg,Sold Out,45.0,0.0,0.0,157500,168.45,40500,43.32,Summer,Summer,2024-02
B00181,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-03-05,2024-04-19,40,kg,Sold Out,40.0,0.0,0.0,140000,149.73,42000,44.92,Autumn,Autumn,2024-03
B00182,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-03-13,2024-04-27,43,kg,Partial Loss,40.29,2.71,6.3,141015,150.82,35665,38.14,Autumn,Autumn,2024-03
B00183,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-03-23,2024-05-07,42,kg,Sold Out,42.0,0.0,0.0,147000,157.22,44100,47.17,Autumn,Autumn,2024-03
B00184,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-04-01,2024-05-16,15,kg,Partial Loss,10.96,4.04,26.9,38360,41.03,1610,1.72,Autumn,Autumn,2024-04
B00185,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-04-10,2024-05-25,17,kg,Partial Loss,13.58,3.42,20.1,47530,50.83,5880,6.29,Autumn,Autumn,2024-04
B00186,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-04-18,2024-06-02,13,kg,Partial Loss,9.78,3.22,24.8,34230,36.61,2380,2.55,Autumn,Autumn,2024-04
B00187,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-04-26,2024-06-10,13,kg,Sold Out,13.0,0.0,0.0,45500,48.66,13650,14.6,Autumn,Autumn,2024-04
B00188,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-05-03,2024-06-17,16,kg,Partial Loss,11.54,4.46,27.9,40390,43.2,1190,1.27,Autumn,Autumn,2024-05
B00189,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-05-15,2024-06-29,14,kg,Sold Out,14.0,0.0,0.0,49000,52.41,14700,15.72,Autumn,Autumn,2024-05
B00190,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-05-28,2024-07-12,17,kg,Partial Loss,14.52,2.48,14.6,50820,54.35,9170,9.81,Autumn,Autumn,2024-05
B00191,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-06-10,2024-07-25,16,kg,Sold Out,16.0,0.0,0.0,56000,59.89,16800,17.97,Winter,Winter,2024-06
B00192,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-06-16,2024-07-31,17,kg,Sold Out,17.0,0.0,0.0,59500,63.64,17850,19.09,Winter,Winter,2024-06
B00193,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-06-24,2024-08-08,15,kg,Sold Out,15.0,0.0,0.0,52500,56.15,15750,16.84,Winter,Winter,2024-06
B00194,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-07-04,2024-08-18,13,kg,Partial Loss,9.62,3.38,26.0,33670,36.01,1820,1.95,Winter,Winter,2024-07
B00195,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-07-10,2024-08-24,14,kg,Sold Out,14.0,0.0,0.0,49000,52.41,14700,15.72,Winter,Winter,2024-07
B00196,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-07-21,2024-09-04,17,kg,Partial Loss,13.28,3.72,21.9,46480,49.71,4830,5.17,Winter,Winter,2024-07
B00197,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-07-31,2024-09-14,14,kg,Partial Loss,10.32,3.68,26.3,36120,38.63,1820,1.95,Winter,Winter,2024-07
B00198,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-08-12,2024-09-26,14,kg,Partial Loss,10.53,3.47,24.8,36855,39.42,2555,2.73,Winter,Winter,2024-08
B00199,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-08-22,2024-10-06,14,kg,Sold Out,14.0,0.0,0.0,49000,52.41,14700,15.72,Winter,Winter,2024-08
B00200,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-08-31,2024-10-15,17,kg,Partial Loss,12.87,4.13,24.3,45045,48.18,3395,3.63,Winter,Winter,2024-08
B00201,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-09-10,2024-10-25,22,kg,Sold Out,22.0,0.0,0.0,77000,82.35,23100,24.71,Spring,Spring,2024-09
B00202,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-09-20,2024-11-04,16,kg,Sold Out,16.0,0.0,0.0,56000,59.89,16800,17.97,Spring,Spring,2024-09
B00203,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-09-30,2024-11-14,20,kg,Partial Loss,18.34,1.66,8.3,64190,68.65,15190,16.25,Spring,Spring,2024-09
B00204,P003,"Olives 160/180, brined",Olives,Backup,Aceitunera Central SpA,2024-10-09,2024-11-23,38,kg,Partial Loss,30.36,7.64,20.1,106260,113.65,7460,7.98,Spring,Spring,2024-10
B00205,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-10-19,2024-12-03,40,kg,Sold Out,40.0,0.0,0.0,140000,149.73,42000,44.92,Spring,Spring,2024-10
B00206,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-10-28,2024-12-12,36,kg,Sold Out,36.0,0.0,0.0,126000,134.76,37800,40.43,Spring,Spring,2024-10
B00207,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-11-05,2024-12-20,38,kg,Sold Out,38.0,0.0,0.0,133000,142.25,39900,42.67,Spring,Spring,2024-11
B00208,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-11-14,2024-12-29,42,kg,Sold Out,42.0,0.0,0.0,147000,157.22,44100,47.17,Spring,Spring,2024-11
B00209,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-11-26,2025-01-10,35,kg,Sold Out,35.0,0.0,0.0,122500,131.02,36750,39.3,Spring,Spring,2024-11
B00210,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-12-07,2025-01-21,48,kg,Sold Out,48.0,0.0,0.0,168000,179.68,50400,53.9,Summer,Summer,2024-12
B00211,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-12-17,2025-01-31,53,kg,Partial Loss,41.45,11.55,21.8,145075,155.16,15225,16.28,Summer,Summer,2024-12
B00212,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2024-12-29,2025-02-12,58,kg,Sold Out,58.0,0.0,0.0,203000,217.11,60900,65.13,Summer,Summer,2024-12
B00213,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-01-05,2025-02-19,48,kg,Sold Out,48.0,0.0,0.0,168000,179.68,50400,53.9,Summer,Summer,2025-01
B00214,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-01-15,2025-03-01,48,kg,Sold Out,48.0,0.0,0.0,168000,179.68,50400,53.9,Summer,Summer,2025-01
B00215,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-01-23,2025-03-09,41,kg,Partial Loss,27.51,13.49,32.9,96285,102.98,-4165,-4.45,Summer,Summer,2025-01
B00216,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-02-02,2025-03-19,37,kg,Sold Out,37.0,0.0,0.0,129500,138.5,38850,41.55,Summer,Summer,2025-02
B00217,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-02-13,2025-03-30,43,kg,Partial Loss,37.84,5.16,12.0,132440,141.65,27090,28.97,Summer,Summer,2025-02
B00218,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-02-21,2025-04-07,42,kg,Sold Out,42.0,0.0,0.0,147000,157.22,44100,47.17,Summer,Summer,2025-02
B00219,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-03-03,2025-04-17,43,kg,Sold Out,43.0,0.0,0.0,150500,160.96,45150,48.29,Autumn,Autumn,2025-03
B00220,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-03-11,2025-04-25,37,kg,Sold Out,37.0,0.0,0.0,129500,138.5,38850,41.55,Autumn,Autumn,2025-03
B00221,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-03-20,2025-05-04,42,kg,Sold Out,42.0,0.0,0.0,147000,157.22,44100,47.17,Autumn,Autumn,2025-03
B00222,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-03-30,2025-05-14,44,kg,Sold Out,44.0,0.0,0.0,154000,164.71,46200,49.41,Autumn,Autumn,2025-03
B00223,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-04-09,2025-05-24,15,kg,Partial Loss,11.78,3.23,21.5,41230,44.1,4480,4.79,Autumn,Autumn,2025-04
B00224,P003,"Olives 160/180, brined",Olives,Backup,Aceitunera Central SpA,2025-04-20,2025-06-04,18,kg,Partial Loss,15.68,2.32,12.9,54880,58.7,8080,8.64,Autumn,Autumn,2025-04
B00225,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-04-28,2025-06-12,18,kg,Partial Loss,15.77,2.23,12.4,55195,59.03,11095,11.87,Autumn,Autumn,2025-04
B00226,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-05-08,2025-06-22,15,kg,Partial Loss,12.15,2.85,19.0,42525,45.48,5775,6.18,Autumn,Autumn,2025-05
B00227,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-05-18,2025-07-02,17,kg,Partial Loss,15.15,1.85,10.9,53025,56.71,11375,12.17,Autumn,Autumn,2025-05
B00228,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-05-29,2025-07-13,15,kg,Partial Loss,12.64,2.35,15.7,44240,47.32,7490,8.01,Autumn,Autumn,2025-05
B00229,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-06-06,2025-07-21,18,kg,Partial Loss,15.48,2.52,14.0,54180,57.95,10080,10.78,Winter,Winter,2025-06
B00230,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-06-13,2025-07-28,17,kg,Sold Out,17.0,0.0,0.0,59500,63.64,17850,19.09,Winter,Winter,2025-06
B00231,P003,"Olives 160/180, brined",Olives,Backup,Aceitunera Central SpA,2025-06-21,2025-08-05,15,kg,Partial Loss,11.13,3.87,25.8,38955,41.66,-45,-0.05,Winter,Winter,2025-06
B00232,P003,"Olives 160/180, brined",Olives,Primary,El Olivar Olives Ltd.,2025-06-30,2025-08-14,17,kg,Sold Out,17.0,0.0,0.0,59500,63.64,17850,19.09,Winter,Winter,2025-06
B00233,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-07-10,2023-08-24,13,kg,Partial Loss,9.46,3.54,27.2,28380,30.35,1730,1.85,Winter,Winter,2023-07
B00234,P004,"Olives 180/200, brined",Olives,Backup,Aceitunera Central SpA,2023-07-20,2023-09-03,14,kg,Partial Loss,11.52,2.48,17.7,34560,36.96,2360,2.52,Winter,Winter,2023-07
B00235,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-07-27,2023-09-10,15,kg,Sold Out,15.0,0.0,0.0,45000,48.13,14250,15.24,Winter,Winter,2023-07
B00236,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-08-05,2023-09-19,17,kg,Sold Out,17.0,0.0,0.0,51000,54.55,16150,17.27,Winter,Winter,2023-08
B00237,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-08-15,2023-09-29,15,kg,Partial Loss,10.96,4.04,26.9,32880,35.17,2130,2.28,Winter,Winter,2023-08
B00238,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-08-25,2023-10-09,15,kg,Sold Out,15.0,0.0,0.0,45000,48.13,14250,15.24,Winter,Winter,2023-08
B00239,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-09-04,2023-10-19,19,kg,Partial Loss,13.4,5.6,29.5,40200,42.99,1250,1.34,Spring,Spring,2023-09
B00240,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-09-12,2023-10-27,19,kg,Partial Loss,15.71,3.29,17.3,47130,50.41,8180,8.75,Spring,Spring,2023-09
B00241,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-09-21,2023-11-05,19,kg,Sold Out,19.0,0.0,0.0,57000,60.96,18050,19.3,Spring,Spring,2023-09
B00242,P004,"Olives 180/200, brined",Olives,Backup,Aceitunera Central SpA,2023-10-01,2023-11-15,35,kg,Sold Out,35.0,0.0,0.0,105000,112.3,24500,26.2,Spring,Spring,2023-10
B00243,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-10-11,2023-11-25,43,kg,Sold Out,43.0,0.0,0.0,129000,137.97,40850,43.69,Spring,Spring,2023-10
B00244,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-10-19,2023-12-03,44,kg,Sold Out,44.0,0.0,0.0,132000,141.18,41800,44.71,Spring,Spring,2023-10
B00245,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-10-28,2023-12-12,44,kg,Partial Loss,36.39,7.61,17.3,109170,116.76,18970,20.29,Spring,Spring,2023-10
B00246,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-11-04,2023-12-19,36,kg,Sold Out,36.0,0.0,0.0,108000,115.51,34200,36.58,Spring,Spring,2023-11
B00247,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-11-13,2023-12-28,41,kg,Sold Out,41.0,0.0,0.0,123000,131.55,38950,41.66,Spring,Spring,2023-11
B00248,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-11-19,2024-01-03,42,kg,Sold Out,42.0,0.0,0.0,126000,134.76,39900,42.67,Spring,Spring,2023-11
B00249,P004,"Olives 180/200, brined",Olives,Primary,El Olivar Olives Ltd.,2023-11-27,2024-01-11,46,kg,Sold Out,46.0,0.0,0.0,138000,147.59,43700,46.74,Spring,Spring,2023-11
